SYMBOL BT474_BREAST
MIR3938 -0.6312
MIR3679 -0.0124
MIR3668 -0.6661
MIR3662 0.0673
MIR3688-1 -0.2178
MIR550B1 0.9246
MIR3925 0.0686
MIR676 -0.4833
MIR3940 -0.3648
MIR3935 0.0451
MIR3676 -0.2853
MIR3663 -1.2404
MIR3690 0.6901
MIR548AA2 -0.2477
MIR3666 0.2909
MIR3692 -0.7139
MIR3691 0.0393
MIR3928 -0.3191
MIR3910-2 -0.3988
MIR3913-1 0.1539
MIR3942 -0.2383
MIR3661 0.0277
MIR3689B 0.0589
MIR3150B 0.6926
MIR3613 -0.2341
MIR3908 0.2996
MIR3944 -1.3449
MIR3714 0.0777
MIR3610 0.6926
MIR3180-5 0.0164
MIR3680-1 0.0683
MIR3651 -0.3988
MIR548Y 0.2975
MIR3914-2 0.8228
LOC100500938 0.0703
IQCJ-SCHIP1 0.4381
LOC100505474 0.2765
LOC100505478 -1.2196
PRKAG2-AS1 0.4876
LOC100505495 0.1045
RPS17L -0.7619
ISM1-AS1 0.2858
RBM26-AS1 -0.202
LOC100505540 -0.2548
LOC100505545 -0.2095
LOC100505549 0.2486
LINC00578 0.4266
LINC00672 2.4254
LOC100505583 0.0593
LRRC3C 2.5078
LOC100505619 0.0739
LOC100505622 0.1045
LOC100505624 -0.1491
LOC100505633 0.3053
FGD5-AS1 0.0777
LOC100505648 -0.3133
LOC100505658 0.0277
LOC100505659 0.2706
LOC100505666 0.2316
LOC100505676 0.2706
STARD4-AS1 -0.5418
LOC100505679 -0.2542
NAPA-AS1 0.0719
LOC100505687 0.4266
LOC100505695 -0.0518
LOC100505696 0.0777
LOC100505702 -0.2478
LOC100505715 0.1045
LOC100505716 -0.1491
LOC100505718 0.3002
LOC100505738 0.6648
ITGB2-AS1 -0.3366
KRTAP16-1 -0.2998
LOC100505761 -0.2548
LOC100505768 -0.2324
LOC100505776 0.2583
LOC100505782 -0.2998
LOC100505783 -0.3578
LOC100505795 0.9735
LOC100505806 0.6648
LOC100505812 0.0982
LOC100505817 0.2583
STK4-AS1 1.7994
LOC100505835 -0.2038
LOC100505839 -0.2548
LOC100505841 -0.5373
RSBN1L-AS1 0.2876
LOC100505865 0.0683
LOC100505875 -0.2262
LOC100505876 -0.1553
MAGI2-AS3 0.2876
SLIT2-IT1 -0.2274
TMEM161B-AS1 -0.5573
LOC100505912 -0.1867
LOC100505918 0.695
C21orf37 -0.24
LOC100505933 -1.2404
LOC100505964 -0.1274
LINC00645 0.8572
ENO1-AS1 -0.2698
LOC100505978 -0.2619
LOC100505989 -0.2053
PPP5D1 0.0719
LOC100506013 -0.2053
LOC100506023 0.7116
LOC100506025 0.6699
PTOV1-AS1 0.0982
LOC100506035 -0.2262
GAS5-AS1 0.7116
LRRC72 0.6699
LOC100506050 0.4816
LOC100506054 0.1505
LOC100506060 0.0683
DACT3-AS1 0.0719
LOC100506071 0.8572
LOC100506082 -0.7408
LOC100506083 0.0683
ARL17B -0.8063
LOC100506085 -0.2053
LOC100506100 0.537
LOC100506122 -0.2053
LOC100506124 0.0061
LOC100506134 0.0061
LOC100506136 0.2876
ZMYM6NB -0.2742
LOC100506172 0.0683
LOC100506178 0.6699
LOC100506190 0.537
LOC100506195 -0.3046
LOC100506207 0.0441
MIR210HG -0.7538
GCFC1-AS1 -0.3074
LOC100506229 0.7292
LOC100506233 -0.2155
LOC100506241 -0.3046
KRBOX1 -0.6438
LOC100506274 0.3883
LOC100506305 0.0807
HOTAIRM1 0.6726
LOC100506314 0.1013
LOC100506321 0.2975
LINC00649 -0.3074
LOC100506343 -0.2426
LOC100506368 -0.2155
LOC100506384 2.3694
LOC100506385 -0.3074
LOC100506388 -0.3425
LOC100506393 0.1465
LOC100506394 -0.2648
ELOVL2-AS1 0.0441
LOC100506421 -0.0073
LOC100506422 -1.7646
CBR3-AS1 -0.3074
LINC00648 0.2975
SPAG5-AS1 0.2744
LOC100506451 0.0663
SRD5A3-AS1 -0.2136
LOC100506469 0.1023
LOC100506472 -0.3174
LOC100506474 0.187
DSCAM-AS1 -0.3366
LOC100506497 0.6726
SPTY2D1-AS1 0.0807
LOC100506548 0.684
PVRL3-AS1 0.3837
THEGL -0.2136
C16orf95 0.0683
LOC100506585 0.4564
LOC100506599 0.0589
DCDC5 0.0703
PXN-AS1 0.2996
C17orf112 0.7708
LOC100506655 0.0196
OCLN -0.3665
DDX11-AS1 0.1082
LOC100506668 0.2996
AA06 0.2744
IQCH-AS1 -0.2687
LOC100506688 0.7078
KDM5B-AS1 0.2755
LINC00327 -0.2351
LOC100506710 -0.7127
LOC100506713 -0.2853
LOC100506714 -0.3174
LOC100506730 -0.2656
LOC100506733 0.0211
SLFN12L 0.2744
CASP12 -0.2211
LOC100506746 -0.2
MIR497HG -0.2853
LINC00629 -0.5108
OR7E37P -0.2528
IGSF11-AS1 0.406
LOC100506776 1.5853
BZRAP1-AS1 1.5661
HOXD-AS2 -0.0281
LOC100506795 -0.2819
LOC100506801 -0.2656
LOC100506804 0.0281
LOC100506810 -0.2819
MYLK-AS1 0.3919
LOC100506834 -0.3988
LOC100506835 0.0567
IQCF4 -0.6312
LOC100506844 0.1315
TTN-AS1 -0.0281
LOC100506874 -0.2542
LOC100506888 0.2765
LOC100506895 0.6654
MAGOH2 -0.2853
LINC00665 0.1023
LOC100506939 0.3606
LOC100506963 -0.2656
LOC100506990 0.2272
LOC100506994 -0.6312
LOC100507003 0.0982
M1 0.0957
LOC100507032 0.3992
LOC100507034 0.0438
LINC00617 0.277
TPBGL 0.8812
LOC100507053 -0.2
LRCOL1 0.2996
MFI2-AS1 0.4143
PSMD6-AS2 -0.6312
TEX26-AS1 -0.2528
LOC100507066 0.2996
DLG1-AS1 0.4143
LOC100507091 0.2996
GIMD1 -0.2
ADAMTS9-AS2 -0.6312
LOC100507117 0.6926
LOC100507118 -0.2857
LOC100507127 0.0438
SPG20OS -0.2528
LOC100507140 -0.0581
LOC100507156 -0.3632
CT47A12 -0.5108
BOLA3-AS1 -0.1199
LOC100507173 0.0608
SLFNL1-AS1 -0.2742
LOC100507194 0.0393
LOC100507203 0.0673
LOC100507205 0.0447
LOC100507206 0.2996
LOC100507217 -0.2857
RNF157-AS1 -0.3027
VWA8-AS1 -0.2528
LOC100507244 -0.4052
SNHG16 -0.3027
LOC100507250 0.1539
LOC100507254 0.0673
MEG9 0.277
LOC100507266 -0.2731
ZNF865 0.0706
TMEM44-AS1 0.4199
LOC100507299 -0.4052
LOC100507300 0.0447
ERVK13-1 0.0164
LOC100507331 -0.1826
LOC100507334 -0.0298
LOC100507341 -0.2995
LOC100507346 -0.3988
LOC100507351 -0.3027
LOC100507362 0.0608
LOC100507373 0.2136
LOC100507377 0.1539
LOC100507384 0.0447
LOC100507387 0.2741
LOC100507389 0.4125
LOC100507391 0.4199
FLI1-AS1 -0.2686
LRP4-AS1 0.0447
LOC100507410 -0.3045
TMEM178B 0.4872
MKNK1-AS1 -0.206
LOC100507424 0.0951
LOC100507433 0.1023
MICA 0.0242
LOC100507443 -0.0182
LOC100507462 -0.6661
LOC100507463 0.0686
ATPBD4-AS1 -0.2383
GRID1-AS1 -0.2208
LOC100507472 -0.2857
IDH1-AS1 -0.0182
LOC100507489 -0.6661
SDCBP2-AS1 0.2903
LOC100507500 0.6883
LOC100507501 0.0164
ARHGEF26-AS1 0.4306
THEG5 0.1023
LOC100507537 0.4381
LOC100507547 0.0242
LOC100507557 -0.6661
LOC100507564 -0.2491
RAB11B-AS1 -0.3648
LOC100507577 0.0739
LOC100507582 0.0677
LOC100507584 0.0686
TGFBR3L -0.3648
NAGPA-AS1 0.0164
LOC100507600 -0.0124
LOC100507605 0.0593
LINC00658 0.2858
LOC100507632 0.2464
LOC100507634 -0.2491
LOC100507651 0.2706
MARK2P9 -0.2208
MUC22 0.0242
LOC100508120 0.0393
CPB2-AS1 -0.2528
SMC4 0.4381
GJC1 -0.3237
LY75-CD302 0.2666
ARPC4-TTLL3 0.0777
MSANTD3-TMEFF1 -0.3988
RBM14-RBM4 0.665
APITD1-CORT -0.2698
ATP5J2-PTCD1 0.2876
ABHD14A-ACY1 -0.6312
CCDC169-SOHLH2 -0.2528
RNF103-CHMP3 -0.1199
TMPRSS4-AS1 -0.2591
TMEM110-MUSTN1 -0.6312
SPINLW1-WFDC6 0.2837
C15orf38-AP3S2 -0.2857
NT5C1B-RDH14 0.1934
CAHM -0.7191
INMT-FAM188B 0.6431
SLX1A-SULT1A3 0.0196
SLX1B-SULT1A4 0.0196
PHOSPHO2-KLHL23 0.0061
SEPT5-GP1BB -0.2642
FPGT-TNNI3K -0.1961
BLOC1S5-TXNDC5 0.0441
EEF1E1-MUTED 0.0441
RPL17-C18ORF32 0.2765
TGIF2-C20ORF24 -1.3329
GIMAP1-GIMAP5 0.4876
GJA9-MYCBP -0.2742
HEATR8-TTC4 -0.2491
PMF1-BGLAP 0.8716
LOC100527964 -0.2675
TMEM56-RWDD3 -0.2384
C10orf32-AS3MT -0.2548
TMX2-CTNND1 0.3267
SAA2-SAA4 0.0807
ARL2-SNX15 1.0567
HSPB2-C11orf52 -0.2591
ST20-MTHFS 0.0549
BLOC1S1-RDH5 0.1315
POC1B-GALNT4 -0.2641
FKBP1A-SDCBP2 0.2903
KLRC4-KLRK1 0.1002
ARMCX5-GPRASP2 -0.5108
NEDD8-MDP1 0.823
BCL2L2-PABPN1 0.8007
SERF2-C15ORF63 -0.3133
RPL36A-HNRNPH2 -0.5108
CORO7-PAM16 0.0164
TEN1-CDK3 -0.3027
RAD51L3-RFFL 0.2744
RNASEK-C17ORF49 -0.2853
C17orf61-PLSCR3 -0.2853
ZNF559-ZNF177 -0.3648
RPS10-NUDT3 0.0686
ZNF816-ZNF321P 0.0982
HSPE1-MOB4 -0.0581
CKLF-CMTM1 0.0683
SYNJ2BP-COX16 0.2663
CHURC1-FNTB 0.2975
MIA-RAB4B 0.07
RAB4B-EGLN2 0.07
ZNF625-ZNF20 0.4694
AP1M2 0.4694
NPHP3-ACAD11 0.4154
NDUFC2-KCTD14 -0.2207
COMMD3-BMI1 0.0544
MSH5-SAPCD1 0.0242
INO80B-WBP1 -0.1199
C1orf151-NBL1 -0.2656
ATP6V1G2-DDX39B 0.0242
PIR-FIGF 0.9123
PPT2-EGFL8 0.0242
C8orf44-SGK3 0.2706
ZHX1-C8ORF76 0.6926
RTEL1-TNFRSF6B 0.8138
ZNF670-ZNF695 1.6601
UBE2F-SCLY -0.0545
FXYD6-FXYD2 -0.2591
SEC24B-AS1 -0.2
ZNF664-FAM101A 0.2996
ARHGAP19-SLIT1 -0.2548
FAM24B-CUZD1 -1.3218
PRH1-PRR4 0.1002
BIVM-ERCC5 -0.2248
DYX1C1-CCPG1 -0.257
FAM18B2-CDRT4 -0.2853
RBAK-LOC389458 0.6097
SENP3-EIF4A1 -0.2853
P2RX5-TAX1BP3 -0.3153
SLMO2-ATP5E -0.3389
APOC4-APOC2 0.0719
MAGEA10-MAGEA5 -0.5108
TNFAIP8L2-SCNM1 -0.2863
HOXA10-HOXA9 0.6726
URGCP-MRPS24 0.6654
STX16-NPEPL1 2.043
HNRNPUL2-BSCL2 -0.3067
ISY1-RAB43 0.3992
TM4SF19-TCTEX1D2 0.4143
C1QTNF3-AMACR 0.684
UBA2 0.1023
SAE1 0.0719
LINC00159 -0.282
FARSB -0.0531
ABCC5 0.4266
ABCB6 -0.015
DNM1L 0.1082
CDH8 0.0683
ABCC9 0.1465
ABCF2 0.4876
MIR4464 0.0938
MIR2681 -0.2248
MIR4793 -0.7116
MIR4680 -1.2404
MIR4668 -0.4202
MIR4469 -0.2889
MIR4648 0.6097
MIR4653 0.2876
MIR4486 0.0703
MIR4697 -0.2686
MIR4695 -0.2656
MIR4523 0.2744
MIR4647 0.0686
MIR4731 -0.2853
MIR4686 -0.7538
MIR4679-1 -0.2208
MIR4526 0.6368
MIR3689D1 0.0589
MIR4728 2.8149
MIR4699 0.8604
MIR499B 2.1747
MIR4787 -0.652
MIR4741 0.2519
MIR4458 0.6648
MIR4763 -0.3174
MIR548AN -0.5108
MIR4534 -0.3046
MIR4769 0.2384
MIR4760 -0.3366
MIR4720 0.0683
MIR4480 0.0042
MIR4804 -0.3667
MIR4726 2.4254
MIR4466 -0.7139
MIR4536-1 0.2557
MIR4772 -0.0073
MIR4505 0.2663
MIR4779 -0.1199
MIR4655 -0.3345
MIR4795 0.1086
MIR4483 -1.2404
MIR4530 0.0725
MIR4420 -0.2687
MIR4796 0.3837
MIR4722 0.0683
MIR4754 0.0706
MIR378D2 0.6926
MIR4739 -0.3045
MIR4752 0.0888
MIR4719 0.0683
MIR3545 0.277
MIR4643 0.0938
MIR4633 -0.5373
MIR4708 0.2975
MIR4641 0.0686
MIR4498 0.2996
MIR4465 -0.6661
MIR4514 0.0549
MIR4500 -0.202
MIR4513 0.0211
MIR371B 0.0888
MIR4490 -0.1907
MIR4783 0.0165
MIR548O2 0.65
MIR4679-2 -0.2208
MIR4453 -0.2178
MIR4718 0.0164
MIR378D1 -0.2355
MIR4634 0.1545
MIR4734 2.4254
MIR4729 2.2662
MIR4652 0.2876
MIR4439 -0.0531
MIR4782 -0.0237
MIR4461 0.0277
MIR4737 1.9843
MIR4709 0.2663
MIR3689F 0.0589
MIR4437 -0.0281
MIR4667 -0.7127
MIR548AL -0.2155
MIR4797 0.4143
MIR4765 -0.1491
MIR4736 1.5661
MIR4753 0.4012
MIR4756 2.649
MIR4468 0.3075
MIR4473 -1.8122
MIR4646 0.0242
MIR4519 -0.0406
MIR4454 -0.2355
MIR4457 0.7078
MIR4669 0.0589
MIR4640 0.0242
MIR3529 -0.2857
MIR4705 -0.2248
MIR4717 0.0164
MIR4673 0.0589
MIR4759 0.3054
MIR3976 0.6368
MIR4661 0.6866
MIR4799 -0.2095
MIR4724 0.2744
MIR4768 0.9123
MIR3960 0.537
MIR548AJ2 0.9123
MIR4762 -0.3174
MIR4721 0.0196
MIR3975 0.2889
MIR4516 0.0164
MIR4663 0.6926
MIR4701 0.1315
MIR4485 0.4747
MIR4733 0.2744
MIR4776-1 -0.015
MIR4472-1 0.6926
MIR4639 0.0608
MIR4651 0.2876
MIR4637 0.684
MIR4422 -0.2491
MIR451B 0.2744
MIR4802 -0.2632
MIR4508 0.985
MIR4522 0.2677
MIR4540 -0.7127
MIR3974 0.1465
MIR4503 0.8717
MIR4788 0.4154
MIR4738 -0.3027
MIR4766 -0.3174
MIR4489 1.0567
MIR4645 0.0393
MIR4676 -0.1826
MIR4665 -1.7912
MIR4475 -0.7127
MIR4529 0.2765
MIR4791 0.0777
MIR4690 1.0567
MIR4510 -0.2383
MIR4740 0.2309
MIR4764 -0.3046
MIR4678 -0.2208
MIR3977 -1.241
MIR4450 1.1747
MIR4710 0.277
MIR4674 0.0589
MIR3688-2 -0.2178
MIR4499 -0.2692
MIR4757 0.1934
MIR4666A -0.2394
MIR4472-2 0.3706
MIR3973 0.0447
MIR4478 1.0009
MIR4749 0.0982
MIR4750 0.0982
MIR4781 -0.2491
MIR4524A 1.0958
MIR4777 -0.0545
MIR4664 0.6926
MIR4493 -0.2591
MIR4682 -1.2404
MIR4482-1 -0.2548
MIR1245B -0.0281
MIR4460 -0.5373
MIR4636 0.6648
MIR4484 -1.3218
MIR4424 -0.1842
MIR4700 0.2996
MIR4491 -0.2591
MIR4716 -0.257
MIR3689C 0.0589
MIR4790 0.0677
MIR2964A 0.537
MIR4747 -0.375
MIR4794 -0.223
MIR548AE2 0.684
MIR4758 -0.3196
MIR4638 0.1656
MIR4677 1.2057
MIR3689D2 0.0589
MIR4426 -0.2491
MIR4649 0.6683
MIR548AI 0.0242
MIR4659A -0.4391
MIR4451 -0.2262
MIR4660 -0.4501
MIR4670 -0.3988
MIR4642 0.0686
MIR4532 2.4013
MIR550A3 0.6726
MIR4531 0.0719
MIR4774 0.0061
MIR3591 0.2486
MIR4800 -0.2719
MIR4730 -0.3045
MIR2467 -0.0545
MIR4775 -0.0182
MIR4533 -0.3196
MIR4735 1.2129
MIR4785 -0.0557
MIR4743 0.2765
MIR4467 0.2876
MIR4688 0.0447
MIR4713 -0.257
MIR4746 -0.375
MIR4659B -0.4391
MIR4770 1.2129
MIR4492 -0.2591
MIR4803 -0.3667
MIR4784 0.0287
MIR4511 -0.2687
MIR4671 -0.2819
MIR4456 0.7078
MIR4675 0.0544
MIR548AC -0.2656
MIR4732 0.2744
MIR4654 0.6745
MIR3064 0.2409
MIR4723 0.2677
MIR4427 0.0952
MIR4684 -0.2656
MIR4773-1 -0.0242
MIR4657 0.6683
MIR4789 0.4266
MIR4712 -0.257
MIR4440 -0.0545
MIR4681 -1.2404
MIR4436A -0.1371
MIR3198-2 0.1315
MIR4520A -0.2853
MIR4696 0.9495
MIR4691 1.2308
MIR4515 0.0705
MIR4518 -0.0406
MIR4521 -0.2853
MIR4443 -0.7116
MIR5047 0.2409
MIR4711 -0.1986
MIR4692 0.9095
MIR4462 0.0686
MIR4761 -0.2642
MIR4535 -0.2805
MIR4727 2.4254
MIR4786 -0.0545
MIR4773-2 -0.0242
MIR4434 -0.1973
MIR4744 0.2765
MIR4689 -0.2698
MIR4703 -0.2331
MIR4707 0.8007
MIR4748 0.4694
MIR4694 0.0703
MIR4672 0.537
MIR4644 -0.7191
MIR4714 -0.2857
MIR4755 -1.326
MIR4801 -0.2632
MIR4449 -0.2136
MIR1343 0.0447
MIR4632 -0.2698
MIR4658 0.2876
MIR4474 -1.8122
MIR4780 -0.1371
MIR4792 0.0777
MIR4725 0.2744
MIR4471 0.6926
MIR2682 -0.2384
MIR4687 -0.7408
MIR4497 -0.2619
MIR4476 -0.7127
MIR4693 -0.2211
MIR5095 -0.1821
MIR4745 -0.375
MIR3689E 0.0589
MIR4778 -0.1973
MIR4656 0.6097
MIR4520B -0.2853
MIR4767 1.2129
MIR4742 0.2668
MIR4429 -0.1556
MIR4488 0.6692
MIR4798 -0.2355
MIR4776-2 -0.015
MIR4432 -0.1973
MIR4715 0.0647
MIR548AD -0.1553
MIR4446 0.3837
MIR4442 0.0777
MIR4635 0.7078
MIR4479 0.0589
MIR4423 -0.1961
MIR4685 -0.2548
MIR4751 0.0982
MIR4470 0.2706
MIR4698 0.1327
MIR4517 0.0196
MIR4417 -0.2698
MIR4706 0.2975
MIR3978 -0.5108
MIR378F -0.2656
MIR4441 -0.0545
MIR2392 0.277
MIR378E 0.1545
MIR4683 0.0593
LOC100616530 0.6926
TPTE2P5 -0.2528
NR1H3 0.0447
DIO2-AS1 0.3536
DNM3OS 0.6479
MIR3155B 0.0438
COX17 0.3919
LOC100630918 -0.1199
LOC100630923 0.2876
LOC100631378 -1.7149
FAM47E-STBD1 1.1747
LINC00659 0.5216
LOC100652739 -0.6661
PRICKLE2-AS1 -0.6312
LOC100652768 -0.2591
LOC100652770 0.2889
SNX29P1 0.0196
LOC100652791 -0.4391
CACNA1C-AS1 0.0951
HP07349 -0.5418
TMCO5B -0.2661
ALOX15P1 -0.2853
LOC100652909 0.1023
LOC100652999 0.1315
LOC100653515 -0.3045
SCAMP2 0.0211
SCAMP3 0.2316
IL18BP -1.2932
RWDD2B -0.282
CDH9 0.684
MUC12 0.2876
DPP3 0.665
SNUPN 0.0211
HUWE1 0.2384
PCAT1 0.6926
HIF1A-AS2 0.2975
RCAN3AS -0.2656
HTT-AS1 -0.2719
PTPRU -0.2656
TSPAN32 -0.7538
KLHL7-AS1 0.6699
LUST -0.7116
TSSC4 -0.7538
ATP9A 1.7234
CDH10 0.684
PDCD7 -0.2687
GPC6 0.365
MYZAP -0.257
USH1C 0.0807
PQBP1 0.2384
MIR5197 0.0443
MIR5009 0.6749
MIR5000 -0.1199
MIR5007 -0.183
MIR5583-2 0.2889
MIR5689 0.0441
MIR5579 -0.2207
MIR5680 0.6926
MIR5011 0.2905
MIR5693 -0.2331
MIR5188 0.2996
MIR5696 -0.0073
MIR4524B 1.0958
MIR1295B 0.9458
MIR5581 -0.2742
MIR5004 0.0686
MIR5100 0.0567
MIR5691 0.4747
MIR5692C2 0.2876
MIR5687 -0.3583
MIR5582 0.0447
MIR5002 0.3919
MIR5093 0.0683
MIR5091 -0.2274
MIR5698 -0.2384
MIR5583-1 0.2889
MIR5006 -0.2528
MIR5705 -0.2
MIR5587 0.0164
MIR5003 -0.3878
MIR5700 -0.2641
MIR5707 0.4564
MIR5186 0.4306
MIR5001 -0.0545
MIR5092 0.3919
MIR5704 0.4022
MIR3680-2 0.0683
MIR5087 -0.179
MIR548AU -0.4052
MIR5010 -0.2998
MIR5690 0.0686
MIR4999 -0.3648
MIR5191 -0.2695
MIR5194 0.6926
MIR644B -0.5108
MIR5702 -0.0531
MIR5708 0.7037
MIR5189 0.0683
MIR5681A 0.2878
MIR5094 -0.2857
MIR548AX 0.9123
MIR5692A1 0.2876
MIR5089 -0.3036
MIR548AO 0.6665
MIR5196 0.1023
MIR5008 0.3452
MIR5090 0.2876
MIR5088 0.0982
MIR5685 0.0686
MIR5580 0.2975
MIR5688 0.1086
MIR548AQ 0.4306
MIR5193 -0.7116
MIR5190 0.6368
MIR5703 -0.0531
MIR548AV 0.2486
MIR548AP -0.2542
MIR5699 0.0464
MIR5192 -0.1973
MIR5586 0.8572
MIR5584 -0.2966
MIR5187 0.5932
MIR5681B 0.2878
MIR548AS -0.2248
EDIL3 -1.241
EGFLAM-AS4 0.684
NEGR1-IT1 -0.223
ZRANB2-AS2 -0.223
LINC00536 0.6926
LOC100859930 0.1085
HHLA1 0.6926
LOC100861402 0.0061
FSBP 0.6926
NARR 0.2744
LINC00538 0.3476
LRRC3-AS1 -0.3366
POU6F2-AS1 0.6654
LINC00489 -0.3318
CYP3A7-CYP3AP1 0.2876
LINC00558 -0.183
LINC00563 -0.2528
LINC00565 -0.2648
ALDH1L1-AS2 0.3992
LOC100862671 -0.0406
NAALADL2-AS3 0.4266
LINC00507 0.2996
DIP2A-IT1 -0.3366
LINC00441 -0.2528
UPK1A-AS1 0.1023
COL4A3BP -0.3667
LOC100873065 0.9123
RNU6-33 -0.2095
RNU6-34 -0.2095
RNU6-35 -0.2136
RNU6-16 0.0703
RNU6-52 -0.2692
RNU6-53 -0.2418
RNU6-64 -0.183
RNU6-66 -0.2528
RNU6-67 -1.3398
RNU6-69 -0.202
RNU6-71 -0.183
RNU6-76 -0.2528
RNU6-78 -0.2528
ZFX-AS1 0.9123
DPYD-AS1 -0.2384
MTOR-AS1 -0.2698
LNX1-AS1 -0.2136
OPA1-AS1 0.4199
PHEX-AS1 0.9123
HLTF-AS1 0.4306
VAV3-AS1 -0.1868
NREP-AS1 -0.5418
SNRK-AS1 -0.6438
LNX1-AS2 -0.2136
LINC00278 -3.236
MED4-AS1 -0.2528
GPC5-AS1 -0.202
GPC6-AS2 0.365
CNTN4-AS2 0.0677
ABCC5-AS1 0.4266
MAGI1-AS1 -0.6312
GRM5-AS1 -0.2155
KCNQ5-AS1 0.0281
NAV2-AS5 0.0703
SYNPR-AS1 -0.6312
EPN2-AS1 -0.3291
MAGI2-AS2 0.2876
TPRG1-AS2 0.4246
SGOL1-AS1 0.0777
WDR52-AS1 0.3837
PRRT3-AS1 0.0777
CADM2-AS2 0.1086
MACC1-AS1 0.6699
HM13-AS1 0.65
LINC00499 -0.1916
LZTS1-AS1 -0.3632
LINC00534 0.6866
JRKL-AS1 -0.2358
LINC00568 1.1098
LINC00570 -0.1556
NLGN4Y-AS1 -3.2774
COX10-AS1 -0.2853
LINC00297 -0.2528
PCDH9-AS2 -0.1699
DLEU7-AS1 -0.2341
KCNAB1-AS2 0.4381
KCNAB1-AS1 0.4381
PCDH9-AS3 -0.1699
SLC6A1-AS1 0.0777
BRWD1-AS1 -0.3366
ADIPOQ-AS1 0.4246
HS6ST2-AS1 -0.5108
MTUS2-AS1 -0.2528
CCDC13-AS1 -0.6438
ZNRF3-AS1 -0.2892
LINC00331 -0.202
LINC00332 -0.2528
LINC00333 -0.202
LINC00351 -0.202
LINC00353 -0.202
LINC00366 -0.2528
LINC00379 -0.202
LINC00381 -0.202
LINC00398 -0.2528
LINC00423 -0.2528
LINC00433 -0.202
LINC00439 -0.202
LINC00443 -0.2248
LINC00446 -0.202
LINC00457 -0.2528
LINC00424 -1.3398
LINC00502 -0.2208
FRMD6-AS2 0.2975
LINC00559 -0.202
LINC00571 -0.2528
SAMSN1-AS1 -0.24
CLDN10-AS1 -0.2327
DIAPH3-AS1 -0.203
DIAPH3-AS2 -0.203
EFCAB6-AS1 -0.3174
SHANK2-AS1 0.8142
ARHGEF3-AS1 -0.6312
COL4A2-AS1 -0.2418
ALDH1L1-AS1 0.3992
OSBPL10-AS1 0.0777
ST3GAL6-AS1 0.0336
NDFIP2-AS1 -0.202
MYCBP2-AS1 -0.202
POU4F1-AS1 -0.202
SPATA13-AS1 -0.2351
CACNA1C-AS4 0.0951
COL18A1-AS2 -0.3366
CACNA2D3-AS1 -0.6312
ARHGAP26-AS1 0.0443
STARD13-AS2 -0.2528
PRICKLE2-AS2 -0.6312
PRICKLE2-AS3 -0.6312
DENND5B-AS1 0.1082
KIRREL3-AS2 -0.2686
PDZK1IP1-AS1 -0.206
RNASEH2B-AS1 -0.2341
TMEM106A-AS1 -0.3237
AOAH-IT1 0.6431
EMCN-IT3 -0.2
MLIP-IT1 0.0686
NRG1-IT3 -0.2995
SYNJ2-IT1 -0.7139
EPN2-IT1 -0.3291
SIK3-IT1 -0.2591
HOXA-AS4 0.6726
DSCAM-IT1 -0.3366
KCNMB2-IT1 0.4266
RNF216-IT1 0.6097
RPS6KA2-IT1 -0.7191
PPP2R2B-IT1 0.0443
HOXC-AS5 0.1315
CACNA1C-IT3 0.0951
ARHGEF38-IT1 -0.2
SMIM2-IT1 -0.2528
ANKRD20A12P -0.1866
BANCR -0.4052
UGDH-AS1 -0.2632
PCCA-AS1 -0.2248
NALCN-AS1 -0.2248
LINC-ROR 0.2486
VWC2L-IT1 -0.015
LINC00348 -0.1699
MYO16-AS1 -0.2418
LARS2-AS1 -0.6438
SLC9A9-AS1 0.4125
LINC00210 0.3476
PTGES3L -0.2998
PTGES3L-AARSD1 -0.2998
RNA5SP244 0.3075
PTCSC3 0.8572
RNA5SP411 0.0739
RNU6-48 -0.2698
MRPS31P3 -0.2331
LINC00359 -0.2327
LINC00651 1.2387
KCNK7 1.0567
CDH11 0.0683
UST -0.6661
APOBEC3A_B -0.3174
ARPC5 -0.2675
ARPC4 0.0777
ARPC3 0.2858
ARPC1B 0.2876
ACTR3 -0.0237
ACTR2 -0.1973
TSPAN5 -0.2
TSPAN3 0.0549
C7orf55-LUC7L2 0.4872
PYURF -0.2
ADAM8 -1.3449
CDH12 0.684
TSPAN2 -0.2426
NUBP2 0.0164
TSFM 0.1315
TSPAN1 -0.2966
PPIF -0.1826
CTDSP2 0.1315
TRIM10 0.0242
ARPC2 -0.015
SGK2 -1.3151
RAD50 -0.5373
KIF20A 0.0277
PREB -0.1491
HIPK3 0.0447
FEM1B -0.2687
ENAM -0.228
CDH13 0.0683
ACTR1B -0.0073
ACTR1A -0.2548
ARL4C -0.0545
ARL4A 0.6699
RASGRP1 -0.2383
DNAL4 -0.3174
ZNF263 0.0164
LRPPRC -0.1553
FRY -0.2528
CDH15 0.0683
PDIA6 -0.1556
TRAP1 0.0164
OPTN 0.0042
BCAP31 -0.5108
NAMPT 0.2876
CELA3A -0.2656
RBM12 -1.2363
YAF2 0.1327
ARFRP1 0.8138
CDH16 0.0683
TOB1 1.7408
C4orf6 -0.2731
AKAP9 0.2876
CLEC3A 0.0683
FAM13A -0.2
G3BP1 0.0443
SUGP2 -0.7217
EBI3 -0.375
GPR64 0.9123
CDH17 0.6926
MBNL2 -0.2327
HNRNPA3P1 0.0567
ABI2 -0.0182
